,LSRCa,LSRCb,LSRCc,L650a,L650b,L650c,LREGa,LREGb,LREGc,L633a,L633b,L633c,L634a,L634b,L634c,L671a,L671b,L671c,L645b,L645c,L646b,L646c,L692a,L692b,L692c,L675a,L675b,L675c,L611c,L652a,L670a,L670b,L670c,L632a,L632b,L632c,L680a,L680b,L680c,L684a,L684c
00:00.4,0,0,0,0,0,0,0,0,0,25.132,14.112,7.05,13.68,7.397,14.036,25.133,9.291,7.562,5.824,3.295,4.142,3.826,0,0,0,5.824,3.294,42.26,16.098,9.326,4.282,1.545,3.521,7.464,8.196,1.8,5.805,6.45,5.136,3.426,3.359
00:00.5,0,0,0,0,0,0,0,0,0,20.764,14.087,6.628,13.24,7.455,12.944,25.503,7.086,8.312,8.145,3.386,0.883,3.042,0,0,0,8.145,6.611,43.16,14.346,9.855,3.23,1.783,3.804,7.07,6.884,1.763,4.745,6.093,5.836,3.332,2.68
00:00.5,0,0,0,0,0,0,0,0,0,20.826,8.815,6.408,12.92,7.318,10.838,21.154,7.475,5.114,5.997,3.179,0.63,1.2,0,0,0,5.997,4.939,36.88,13.282,10.495,2.879,1.422,2.595,7.378,5.34,1.916,3.303,6.48,3.494,3.467,3.099
00:00.5,0,0,0,0,0,0,0,0,0,20.305,7.11,7.019,9.92,6.057,11.377,12.635,7.292,6.01,3.938,3.17,0.591,2.16,0,0,0,3.938,3.053,36.7,14.35,12.46,2.686,1.264,2.563,6.53,3.46,1.78,3.186,6.516,3.084,3.308,2.856
00:00.5,0,0,0,0,0,0,0,0,0,20.669,7.811,5.703,4.92,5.037,10.983,8.871,6.855,4.494,3.294,3.301,0.732,1.04,0,0,0,3.294,2.928,35.18,13.97,11.679,2.006,1.058,2.453,5.727,3.452,1.686,3.042,4.923,3.031,4.076,2.509
00:00.5,0,0,0,0,0,0,0,0,0,20.694,7.665,5.273,5.08,4.7,10.739,8.42,6.03,4.116,1.881,3.452,0.625,2.45,0,0,0,1.881,2.92,33.4,13.706,10.296,2.102,0.996,2.369,6.05,2.708,1.807,2.236,8.208,3.366,3.429,2.154
00:00.5,0,0,0,0,0,0,0,0,0,21.147,6.913,5.454,5.36,4.526,10.395,8.744,6.453,4.037,1.275,3.907,0.473,0.793,0,0,0,1.275,3.202,33.06,14.033,8.444,1.927,0.782,2.377,5.946,2.758,1.686,2.23,4.187,3.35,3.599,2.046
00:00.5,0,0,0,0,0,0,0,0,0,21.004,7.044,5.445,4.92,4.323,10.602,8.653,7.154,3.088,1.813,3.343,0.511,0.792,0,0,0,1.813,2.216,34.42,13.653,8.151,2.062,0.7,2.286,6.079,3.099,1.154,2.34,4.374,2.922,3.58,1.904
00:00.5,0,0,0,0,0,0,0,0,0,20.81,6.748,5.338,4.68,4.82,14.153,9.073,7.646,3.196,1.663,3.205,0.479,0.742,0,0,0,1.663,2.461,33.36,12.34,9.011,2.167,0.724,2.427,6.029,2.648,1.255,2.333,3.293,4.091,3.393,1.988
00:00.5,0,0,0,0,0,0,0,0,0,19.947,6.845,5.466,4.92,4.313,15.267,8.876,7.697,3.317,1.223,3.485,0.504,0.702,0,0,0,1.223,2.988,34.4,12.416,8.374,2.158,0.716,2.565,5.928,2.829,1.261,2.395,3.434,2.967,3.363,1.821
00:00.5,0,0,0,0,0,0,0,0,0,19.935,6.508,5.178,5.68,4.362,14.987,8.72,5.944,3.072,1.211,3.23,0.495,0.638,0,0,0,1.211,5.248,34.68,12.523,8.333,2.046,1.491,2.555,5.78,3.675,1.218,2.403,3.973,2.979,3.545,2.285
00:00.5,0,0,0,0,0,0,0,0,0,19.763,6.453,6.156,4.76,4.639,15.941,8.684,8.222,4.974,1.88,2.788,0.45,0.867,0,0,0,1.88,3.417,34.82,12.975,8.406,2.086,0.706,2.567,5.617,4.958,1.152,2.799,4.809,3.675,4.682,2.259
00:00.5,0,0,0,0,0,0,0,0,0,21.884,8.219,8.142,6.24,4.709,18.334,8.918,8.862,5.716,4.176,2.945,0.73,1.478,0,0,0,4.176,4.088,37.42,17.908,10.546,2.189,0.694,2.492,5.679,2.95,1.212,3.022,4.907,4.476,4.013,2.265
00:00.5,0,0,0,0,0,0,0,0,0,31.432,11.014,22.352,15.56,4.177,18.991,8.556,8.452,5.569,2.397,3.39,0.71,1.48,0,0,0,2.397,2.674,96.06,27.436,13.852,2.019,0.843,2.907,6.86,4.31,1.411,2.996,3.585,6.884,3.548,2.515
00:00.5,0,0,0,0,0,0,0,0,0,45.218,22.013,24.099,16.76,4.128,25.382,10.84,6.977,7.525,2.385,6.619,0.628,0.762,0,0,0,2.385,4.933,114.94,25.253,13.405,2.289,0.873,3.39,12.318,3.074,1.317,2.675,3.707,4.321,3.289,4.155
00:00.5,0,0,0,0,0,0,0,0,0,56.775,24.565,27.0885,17.36,5.6407,23.313,10.344,7.37,7.7129,7.989,5.1805,0.4875,0.798,0,0,0,7.989,4.0705,111.52,25.214,12.439,2.198,1.379,2.8035,12.6345,3.41,1.151,3.7536,3.551,3.63,3.252,2.483
00:00.5,0,0,0,0,0,0,0,0,0,57.35005,27.43045,37.8674,16.08,8.1846,18.519,4.736,15.7395,7.7733,9.9093,7.17665,0.76455,0.966,0,0,0,9.9093,5.24145,27.62,14.198,8.535,2.8995,0.705,2.51905,13.72825,4.1363,2.7175,5.6851,8.1807,3.008,5.2507,7.4864
00:00.5,0,0,0,0,0,0,0,0,0,67.7371,30.6369,48.6463,23.2555,7.8173,24.2359,19.938,15.7205,8.3363,11.9256,7.7725,1.1734,0.97,0,0,0,11.9256,4.002375,129.9567,27.5264,10.6834,3.27295,0.633,6.452,12.527325,4.5984,3.0308,4.3777,8.4008,3.282,8.0592,5.5305
00:00.5,0,0,0,0,0,0,0,0,0,67.5027,32.2156,44.77,21.7366,8.2151,22.9213,19.6362,12.9016,7.3759,7.957,6.7579,1.5193,0.89,0,0,0,7.957,4.9412625,125.6442,27.7024,9.1341,2.8216,0.666,7.3781,11.5206625,4.9668,2.2276,3.9453,8.9227,2.946,6.8904,6.5494
00:00.5,0,0,0,0,0,0,0,0,0,68.6538,34.6029,46.1195,18.951,7.6128,21.9466,17.458,12.9059,6.30885,5.9996,6.1407,1.6501,0.915,0,0,0,5.9996,4.94498125,133.0795,29.206,8.7043,3.0633,0.621,6.1829,12.58778125,5.4365,2.1846,4.31,7.8922,3.46,6.7364,3.7861
00:00.5,0,0,0,0,0,0,0,0,0,70.3792,31.8722,45.1225,19.5339,8.4277,23.3537,15.2634,13.0966,5.234925,4.1981,6.4153,1.0683,0.905,0,0,0,4.1981,6.26455625,119.7822,29.1402,7.077,3.2175,0.6,6.028,12.59594063,4.7685,2.1421,4.6638,9.3596,3.246,6.4074,3.2544
00:00.5,0,0,0,0,0,0,0,0,0,68.5667,29.1328,44.6369,18.3983,7.7235,24.1088,19.2987,13.1811,4.9605625,4.0362,5.634,1.2804,0.938,0,0,0,4.0362,7.568428125,102.9691,28.5742,6.9786,3.3936,0.657,3.4482,12.92592031,5.5782,2.3686,5.1943,9.723,3.27,6.0365,3.2139
00:00.6,0,0,0,0,0,0,0,0,0,61.8461,25.9394,27.2094,18.8527,8.8407,24.8451,25.2812,13.7937,8.45213125,6.4253,5.7803,1.1983,0.912,0,0,0,6.4253,3.536314063,74.565,30.9665,5.8246,3.4885,0.669,3.3951,12.93846016,9.2279,2.6547,7.0672,8.711,3.099,5.8796,3.3463
00:00.6,0,0,0,0,0,0,0,0,0,47.0116,17.184,9.2468,19.7435,12.2501,22.9959,27.3351,16.3397,9.342415625,7.7623,5.4299,0.9415,1.539,0,0,0,7.7623,7.612557031,45.9425,28.5918,7.7886,3.6304,0.904,3.3946,6.474780078,14.3628,2.651,7.7616,8.8192,3.93,6.4816,5.3108
00:00.6,0,0,0,0,0,0,0,0,0,32.2658,16.7925,9.4361,13.3489,12.50555,21.2224,26.6213,17.1615,7.973407813,10.7488,5.1084,1.009,1.137,0,0,0,10.7488,5.809878516,42.7784,23.3625,7.8773,4.1465,0.993,4.2911,6.121840039,13.3945,2.8442,8.5227,9.0172,4.086,7.1047,7.6281
00:00.6,0,0,0,0,0,0,0,0,0,29.661,16.0347,8.3891,11.6118,12.50555,18.5097,24.837,17.9833,7.167003906,12.9507,6.1532,1.0413,0.868,0,0,0,12.9507,6.181589258,42.0412,21.4268,8.5896,3.7424,1.642,3.7651,6.03442002,12.4262,2.6998,7.5756,9.2556,4.955,6.4408,5.4049
00:00.6,0,0,0,0,0,0,0,0,0,28.3369,13.2959,8.0163,7.0299,12.761,15.8934,22.2071,18.41335,6.312801953,6.1876,5.0074,0.9058,0.857,0,0,0,6.1876,6.065394629,38.5213,20.7138,9.0814,3.6275,1.417,3.7597,6.09111001,11.9984,2.5601,6.5305,10.0133,5.468,6.2454,5.9329
00:00.6,0,0,0,0,0,0,0,0,0,27.8329,12.7237,8.7434,6.8783,12.5121,15.5052,17.7267,18.8434,5.788700977,5.7531,3.7332,0.9023,0.918,0,0,0,5.7531,3.913097314,37.7883,20.5279,13.0669,3.4803,1.005,3.6643,5.912505005,6.4557,2.695,5.2444,8.7864,3.612,6.1321,5.4044
00:00.6,0,0,0,0,0,0,0,0,0,28.6016,13.5523,7.5078,6.8198,9.2992,15.9182,15.0107,16.8154,4.419300488,5.7135,3.1687,1.0795,0.93,0,0,0,5.7135,5.156998657,36.8321,19.8531,12.4169,3.4262,1.007,3.1579,5.913502502,5.375,2.5721,4.0153,8.8283,3.701,6.3851,3.458
00:00.6,0,0,0,0,0,0,0,0,0,17.009,3.915,5.388,5.9899,6.9856,16.433,13.1923,11.9652,5.028650244,2.28625,5.0027,0.81725,0.897,0,0,0,2.28625,3.753499329,32.94,7.1809,9.519,2.5081,0.89,2.3567,5.964001251,3.5785,2.00505,3.51065,7.06115,3.037,4.53745,3.085
00:00.6,0,0,0,0,0,0,0,0,0,14.9955,3.8585,3.018,4.75495,5.8288,15.678,11.8113,9.6621,5.516825122,1.819625,6.16285,0.693125,0.859,0,0,0,1.819625,3.592249664,33.2,4.3835,6.855,2.41955,0.746,2.54535,6.096000626,3.25975,1.733525,2.907825,6.150575,3.065,3.618225,2.8325
00:00.6,0,0,0,0,0,0,0,0,0,15.96375,3.73325,2.951,4.48,5.2504,15.809,10.427,8.46655,5.169412561,2.2283125,5.599425,0.6905625,0.738,0,0,0,2.2283125,2.854624832,31.28,12.8271,7.1,2.495275,0.735,2.497675,6.007000313,2.675375,1.6022625,2.7424125,5.8322875,3.598,3.1586125,2.73425
00:00.6,0,0,0,0,0,0,0,0,0,17.924375,3.702125,2.982,3.98,4.9612,16.049,10.1673,7.822275,5.338206281,1.47665625,5.7832125,0.61678125,0.904,0,0,0,1.47665625,2.916312416,31.42,14.0029,7.878,2.6516375,0.75,2.6843375,5.910000156,2.6331875,1.53613125,2.65220625,5.65164375,3.084,2.82880625,2.713125
00:00.6,0,0,0,0,0,0,0,0,0,17.3851875,3.5930625,3.535,3.91,4.8166,16.05,10.1893,7.5536375,4.74960314,1.808828125,5.73860625,0.587390625,0.782,0,0,0,1.808828125,2.833656208,33.4,13.666,6.988,2.46681875,1.151,2.60323125,6.115000078,2.93559375,1.491565625,2.611603125,5.547321875,3.394,2.763903125,2.6825625
00:00.6,0,0,0,0,0,0,0,0,0,17.2540625,3.534,3.55,4.115,4.7443,16.123,9.9634,7.42181875,5.22830157,1.342414063,5.227303125,0.634195313,0.668,0,0,0,1.342414063,3.378328104,29.62,13.4511,7.113,2.272409375,1.613,2.285115625,5.938000039,2.707796875,1.468282813,2.763301563,5.460160938,3.155,3.131451563,2.70678125
00:00.6,0,0,0,0,0,0,0,0,0,19.6115,8.1235,4.271,4.48,4.70815,15.589,10.0315,7.413409375,5.017650785,3.937707031,5.239151563,0.619597656,0.802,0,0,0,3.937707031,3.696664052,30.52,13.2251,7.811,2.251204688,0.704,2.386057813,5.44000002,4.846898438,1.468641406,3.042650781,6.407080469,3.008,3.275225781,2.795390625
00:00.6,0,0,0,0,0,0,0,0,0,22.40125,10.43525,5.44,5.12,4.690075,17.87,9.6447,7.345204688,5.029325393,3.383853516,5.832575781,0.988798828,1.25,0,0,0,3.383853516,3.250332026,33.78,12.156,7.112,2.287102344,0.707,3.015878906,5.95300001,2.586949219,1.464320703,2.964825391,5.658040234,4.444,3.347112891,2.750695313
00:00.6,0,0,0,0,0,0,0,0,0,28.559625,10.330625,6.204,15.1,4.6810375,19.539,9.4795,7.325602344,6.186662696,3.132926758,5.821787891,0.898899414,1.247,0,0,0,3.132926758,3.446166013,106.08,29.6686,11.256,2.235551172,1.091,3.617789453,5.880500005,3.281474609,1.472160352,3.165912695,5.856520117,3.523,3.423056445,3.002847656
00:00.6,0,0,0,0,0,0,0,0,0,31.9328125,11.1368125,6.632,15.29,4.67651875,16.737,10.7433,7.316301172,6.068331348,3.295963379,6.149393945,0.632449707,3.8725,0,0,0,3.295963379,2.956583007,105.86,24.4356,12.923,2.616775586,1.641,3.459244727,12.08,3.043237305,1.471080176,3.098456348,5.487260059,5.807,2.941028223,2.804423828
00:00.6,0,0,0,0,0,0,0,0,0,43.316,11.461,7.4985,15.745,4.674259375,22.647,12.7085,7.718650586,11.01666567,2.689981689,5.522196973,0.654224854,1.34575,0,0,0,2.689981689,4.254291503,112.84,14.1205,13.267,2.307387793,1.427,3.723972363,13.0735,3.552118652,1.452540088,2.552728174,5.393630029,9.855,2.700014111,2.836211914
00:00.6,0,0,0,0,0,0,0,0,0,43.3439,9.2005,6.85575,16.4925,4.672,22.673,17.5468,7.424,8.359,4.389,5.41,0.643,0.663875,0,0,0,4.389,4.212,104.74,27.1233,12.231,2.34,1.252,6.1197,12.56075,2.814,1.466,2.988,5.494,5.818,4.619,3.17
00:00.6,0,0,0,0,0,0,0,0,0,53.7925,17.4812,7.557,17.50625,5.593,23.58,21.0151,8.119,8.753,4.992,4.787,0.772,2.5284375,0,0,0,4.992,4.556,108.92,20.6273,8.986,2.25,0.707,5.2896,12.319,2.813,2.865,2.999,3.756,5.755,4.164,3.252
00:00.7,0,0,0,0,0,0,0,0,0,53.4604,16.8841,6.368,18.473125,4.895,18.269,20.5357,5.707,6.79,1.835,4.21,1.296,0.96871875,0,0,0,1.835,3.287,96.04,19.7412,8.935,2.206,0.67,3.6493,11.6015,4.238,1.542,3.608,4,5.418,4.807,3.337
00:00.7,0,0,0,0,0,0,0,0,0,53.7443,19.4765,11.09,17.5165625,6.106,17.426,18.5131,5.836,5.716,4.782,4.859,1.486,0.753859375,0,0,0,4.782,3.225,118.76,19.559,7.477,1.688,2.026,4.6813,12.53625,3.022,1.426,2.721,5.083,5.238,3.39,2.114
00:00.7,0,0,0,0,0,0,0,0,0,52.9837,21.7243,16.465,16.15828125,6.659,17.729,16.3832,7.768,8.438,3.777,6.26,2.527,0.791429688,0,0,0,3.777,4.466,131.78,18.4726,6.159,2.019,1.527,4.1376,12.845125,2.764,1.408,3.132,6.68,4.599,3.745,1.777
00:00.7,0,0,0,0,0,0,0,0,0,51.707,20.6108,10.608,16.15914063,4.351,12.488,19.8521,7.914,3.775,1.884,3.316,0.583,0.847214844,0,0,0,1.884,10.469,66.36,17.7529,5.83,2.088,2.389,4.5244,11.4550625,2.853,1.394,3.476,6.31,4.985,4.213,1.975
00:00.7,0,0,0,0,0,0,0,0,0,48.6315,16.6575,8.779,16.39957031,3.964,15.654,27.064,5.375,4.312,2.063,4.942,0.65,0.928107422,0,0,0,2.063,2.827,72.1,19.8364,6.97,2.207,3.251,4.0725,9.53953125,5.454,1.598,4.105,6.263,6.401,3.295,2.224
00:00.7,0,0,0,0,0,0,0,0,0,35.625,11.1673,5.379,7.119785156,6.302,13.326,28.4379,6.455,7.018,6.507,6.525,0.871,2.784053711,0,0,0,6.507,3.733,33.66,18.7508,8.358,3.114,2.626,2.2492,5.797265625,5.095,1.659,4.824,5.119,5.808,3.546,3.221
00:00.7,0,0,0,0,0,0,0,0,0,23.9565,10.5642,3.789,3.799892578,6.16,11.731,28.771,6.77,6.291,7.299,3.344,0.842,0.930026855,0,0,0,7.299,3.115,31.14,15.6792,6.636,3.289,0.918,2.1755,6.138132813,6.991,2.261,3.64,5.931,5.759,3.21,4.36
00:00.7,0,0,0,0,0,0,0,0,0,23.0415,8.2411,3.721,4.519946289,8.51,10.282,27.9909,5.828,5.109,10.469,3.488,1.211,0.951013428,0,0,0,10.469,5.738,32.36,14.1213,9.726,2.64,1.091,1.9303,6.644066406,8.073,1.888,4.727,6.553,5.861,3.283,4.526
00:00.7,0,0,0,0,0,0,0,0,0,22.1159,7.5152,2.563,4.599973145,6.55,8.253,26.0244,6.219,6.889,5.53,2.192,0.917,1.080006714,0,0,0,5.53,6.253,30.18,13.0906,7.932,2.455,1.458,2.0775,6.381033203,5.516,1.846,4.648,8.371,5.114,3.282,3.171
00:00.7,0,0,0,0,0,0,0,0,0,21.9473,7.7125,3.029,3.879986572,5.541,10.028,20.6803,6.814,3.879,7.703,3.436,0.701,0.868003357,0,0,0,7.703,4.125,27.62,12.6887,8.348,2.599,1.686,2.4525,5.646016602,3.068,1.746,3.073,5.27,3.825,3.107,3.172
00:00.7,0,0,0,0,0,0,0,0,0,41.6606,27.0841,2.431,3.799993286,4.345,10.322,17.4509,7.534,3.344,3.563,3.383,0.666,0.799001678,0,0,0,3.563,4.566,30.66,12.4242,9.459,2.406,1.693,4.6794,5.720008301,2.859,1.782,2.94,5.442,4.462,2.849,2.025
00:00.7,0,0,0,0,0,0,0,0,0,17.1246,2.717,2.368,4.439996643,4.67,9.871,10.64045,6.339,4.083,2.43,1.738,2.091,0.750000839,0,0,0,2.43,5.601,30.36,13.8828,8.112,2.127,1.138,3.5267,5.86100415,2.612,1.6,2.22,3.316,3.151,2.488,2.142
00:00.7,0,0,0,0,0,0,0,0,0,17.2594,2.933,2.245,4.439998322,4.337,9.072,7.251225,5.033,4.464,2.014,1.767,1.768,0.61500042,0,0,0,2.014,3.692,28.06,13.4398,7.118,2.443,0.847,2.81085,5.318002075,3.081,1.748,2.231,3.356,3.047,2.415,1.932
00:00.7,0,0,0,0,0,0,0,0,0,17.3996,3.37,4.049,4.079999161,4.128,9.336,3.865,5.768,3.445,1.444,2.787,0.392,0.70300021,0,0,0,1.444,2.627,30.48,13.1467,7.017,1.995,0.724,2.636425,5.571001038,2.684,1.367,2.372,3.731,2.98,4.131,2.302
00:00.7,0,0,0,0,0,0,0,0,0,17.9888,3.7865,5.046,4.55999958,4.587,7.555,3.766,5.98,4.194,1.422,3.48,0.449,0.615000105,0,0,0,1.422,4.108,27.5,11.8363,6.835,2.275,0.713,2.8242125,5.440000519,2.679,1.26,2.395,2.94,3.195,3.293,1.872
00:00.7,0,0,0,0,0,0,0,0,0,18.5486,4.772,4.994,4.71999979,4.284,10.612,3.716,6.439,4.569,1.934,3.476,0.462,0.724000052,0,0,0,1.934,4.183,29.5,11.8256,7.444,2.077,0.752,2.879,6.047000259,3.165,1.277,2.217,3.511,3.014,3.501,2.015
00:00.7,0,0,0,0,0,0,0,0,0,20.6993,7.355,4.796,4.92,4.539,15.57,3.701,6.252,3.745,1.916,3.548,0.395,0.761,0,0,0,1.916,4.609,31.22,13.0971,7.057,2.215,0.735,2.894,5.79700013,2.679,1.167,2.727,4.115,3.193,3.162,1.931
00:00.7,0,0,0,0,0,0,0,0,0,20.096,6.772,4.947,5.4,4.451,14.563,3.6565,7.841,3.741,4.046,3.378,0.355,0.707,0,0,0,4.046,2.499,31.1,16.8176,4.235,2.153,0.788,3.098,5.719,2.702,1.305,3.17,3.532,3.745,2.985,2.252
00:00.7,0,0,0,0,0,0,0,0,0,20.5347,7.124,5.054,5.52,4.608,16.081,3.64,8.943,4.864,3.136,3.423,0.443,0.795,0,0,0,3.136,3.179,32.02,19.6804,5.755,1.906,1.106,3.126,6.094,3.698,1.257,2.76,3.814,4.288,3.861,2.729
00:00.7,0,0,0,0,0,0,0,0,0,20.6495,7.769,5.438,9.44,5.605,19.028,8.707,6.307,5.195,3.962,4.061,0.765,1.01,0,0,0,3.962,2.065,46.22,18.2658,6.521,2.351,2.642,4.603,5.997,3.334,1.136,3.807,4.039,4.832,3.162,4.321
00:00.8,0,0,0,0,0,0,0,0,0,20.5361,6.596,6.98,10.48,4.898,18.385,9.099,6.83,6.762,1.738,3.509,0.461,1.368,0,0,0,1.738,3.078,28.62,16.334,5.59,2.495,2.701,3.25,10.008,3.274,1.336,2.959,4.864,4.217,3.576,3.055
00:00.8,0,0,0,0,0,0,0,0,0,35.4003,7.491,4.999,11.52,4.206,17.739,10.092,5.887,7.782,6.692,5.528,0.467,0.89,0,0,0,6.692,4.91,28.16,14.1953,8.813,2.229,0.995,3.099,11.612,5.334,1.408,3.706,4.077,4.296,3.821,2.858
00:00.8,0,0,0,0,0,0,0,0,0,39.9317,7.73,4.515,17.12,3.358,19.43,9.407,9.159,6.003,4.173,6.001,1.285,4.255,0,0,0,4.173,6.005,27.02,13.3719,10.63,1.809,0.669,2.937,11.124,5.832,1.995,3.135,4.531,3.419,3.388,2.963
00:00.8,0,0,0,0,0,0,0,0,0,37.7791,8.146,7.829,18.52,4.487,13.698,8.433,8.289,8.885,10.37,4.489,1.437,1.012,0,0,0,10.37,8.808,26.8,9.9573,12.258,1.81,0.635,6.009,10.714,7.872,2.124,2.806,5.036,3.518,2.942,2.698
00:00.8,0,0,0,0,0,0,0,0,0,33.4742,6.77,5.455,21.52,4.884,13.284,8.006,10.163,3.957,6.446,5.096,1.169,1.212,0,0,0,6.446,5.844,26.76,8.9614,9.367,1.846,0.968,5.73,8.287,6.343,1.417,4.246,6.228,4.303,2.95,3.236
00:00.8,0,0,0,0,0,0,0,0,0,24.7604,6.804,4.443,21.88,6.118,10.988,8.926,7.479,3.99,5.926,6.561,1.106,1.205,0,0,0,5.926,4.455,27.08,7.998,5.364,1.604,1.131,3.13,4.486,2.797,1.319,2.922,3.835,4.607,3,3.439
00:00.8,0,0,0,0,0,0,0,0,0,35.1218,7.047,4.39,16.4,7.28,9.89,11.531,10.221,4.772,7.044,3.202,0.41,1.161,0,0,0,7.044,5.839,27.26,7.1326,7.117,1.855,1.339,2.167,4.501,3.212,1.453,2.91,8.225,4.832,2.948,2.081
00:00.8,0,0,0,0,0,0,0,0,0,34.3415,6.664,4.195,8.84,4.624,8.561,16.252,8.082,4.956,5.73,3.469,0.831,1.45,0,0,0,5.73,6.894,27.5,7.8919,8.678,1.455,1.124,2.378,4.579,2.844,1.381,4.134,5.008,4.49,3.059,6.423
00:00.8,0,0,0,0,0,0,0,0,0,32.7158,7.998,4.587,3.84,4.487,9.353,29.725,6.273,4.483,6.439,2.993,1.073,2.033,0,0,0,6.439,5.211,28.42,6.7585,8.149,1.608,1.615,2.509,5.891,4.733,1.634,4.252,6.772,5.314,3.145,6.432
00:00.8,0,0,0,0,0,0,0,0,0,32.787,7.955,4.956,4.8,5.286,9.971,30.311,6.636,5.172,9.452,3.255,1.349,4.339,0,0,0,9.452,4.526,30.76,10.629,10.659,2.308,1.8415,3.406,7.721,4.566,1.595,3.427,6.705,4.251,3.92,5.783
00:00.8,0,0,0,0,0,0,0,0,0,32.9977,10.158,5.475,5.36,5.256,13.804,29.656,7.696,8.787,11.129,3.924,1.471,2.359,0,0,0,11.129,6.317,33.22,11.6973,10.423,2.315,2.107,4.491,8.905,4.405,1.653,3.033,4.947,6.27,4.768,6.002
00:00.8,0,0,0,0,0,0,0,0,0,28.4206,8.534,6.186,5.36,6.847,15.175,30.503,9.705,6.401,12.514,3.57,1.308,4.31,0,0,0,12.514,4.542,33.56,12.0127,13.663,2.986,2.073,4.295,6.254,5.433,1.844,3.455,5.549,4.334,4.053,3.04
00:00.8,0,0,0,0,0,0,0,0,0,21.6365,7.693,6.589,5.64,6.934,14.351,32.311,7.117,6.064,13.925,3.638,0.822,1.109,0,0,0,13.925,3.448,32.2,12.9715,10.526,2.74,1.934,3.461,5.68,4.608,1.695,2.435,5.036,3.845,4.258,2.774
00:00.8,0,0,0,0,0,0,0,0,0,21.0598,7.724,5.406,5.28,6.294,14.572,23.807,7.435,5.029,8.938,3.523,0.784,1.141,0,0,0,8.938,3.197,31,13.1252,8.274,2.598,2.313,3.612,6.075,4.676,1.669,2.649,5.331,3.962,4.074,3.299
00:00.8,0,0,0,0,0,0,0,0,0,21.7376,8.428,4.793,5.6,5.65,14.544,15.066,8.852,4.676,4.537,3.567,1.506,0.818,0,0,0,4.537,2.449,31.62,12.6896,7.792,2.169,1.882,3.523,5.889,6.251,1.675,2.411,4.029,4.392,4.274,2.63
00:00.8,0,0,0,0,0,0,0,0,0,21.645,8.34,5.089,4.92,4.648,13.949,13.802,7.974,3.504,2.148,4.368,2.069,0.765,0,0,0,2.148,2.669,31.88,12.034,8.209,2.291,1.376,2.967,6.016,4.523,1.696,2.618,7.442,4.022,4.213,2.398
00:00.8,0,0,0,0,0,0,0,0,0,22.209,9.039,5.14,5.36,3.449,14.259,12.285,6.66,3.371,1.671,3.554,1.667,0.721,0,0,0,1.671,2.586,31.1,12.196,7.322,2.061,1.1385,3.147,5.868,2.861,1.702,2.476,3.97,3.009,4.309,2.334
00:00.8,0,0,0,0,0,0,0,0,0,21.94,9.342,4.842,5.84,3.53,14.329,10.137,6.06,2.842,1.815,3.804,0.506,0.81,0,0,0,1.815,3.586,32.54,11.8848,7.111,2.213,1.02825,2.908,6.012,2.935,1.296,2.61,4.452,3.28,4.758,2.157
00:00.8,0,0,0,0,0,0,0,0,0,21.545,8.161,4.845,5.32,3.412,14.844,8.974,9.474,3.52,1.401,3.688,0.571,0.675,0,0,0,1.401,3.367,32.56,12.4766,7.049,2.26,0.914,3.004,6.346,2.686,1.366,2.817,3.735,3.019,5.297,2.036
00:00.8,0,0,0,0,0,0,0,0,0,21.784,8.028,5.268,5.52,3.414,14.778,9.853,8.059,3.203,1.67,3.732,0.55,0.697,0,0,0,1.67,4.398,31.66,13.2571,7.067,2.049,0.892,2.985,5.861,3.072,1.207,3.097,3.78,2.93,4.578,2.389
00:00.9,0,0,0,0,0,0,0,0,0,20.858,8.008,5.623,5.52,3.541,14.803,9.29,6.838,3.507,1.319,3.925,0.597,0.638,0,0,0,1.319,3.479,31.8,14.0579,7.013,2.288,0.885,3.18,6.072,2.987,1.316,3.354,3.263,2.954,4.33,2.141
00:00.9,0,0,0,0,0,0,0,0,0,20.978,7.521,5.298,6.24,3.688,14.937,9.446,9.81,3.56,2.407,3.637,0.535,0.569,0,0,0,2.407,3.139,32.78,15.6767,7.549,2.059,0.966,3.137,6.341,3.069,1.238,3.881,3.57,3.496,5.183,2.095
00:00.9,0,0,0,0,0,0,0,0,0,21.436,8.088,4.75,5.6,4.178,15.028,8.2245,6.129,6.181,1.287,3.715,0.493,0.62,0,0,0,1.287,2.495,34,14.4913,6.708,1.993,2.787,3.472,6.452,2.9,1.454,3.269,3.835,4.531,3.936,2.229
00:00.9,0,0,0,0,0,0,0,0,0,20.599,9.47,4.959,5.72,4.256,15.104,7.87375,6.423,4.923,2.0325,4.299,0.704,0.808,0,0,0,2.0325,3.224,31.64,9.445,6.38,2.535,2.19,2.729,6.047,3.494,1.606,3.791,4.989,4.388,3.619,6.149
00:00.9,0,0,0,0,0,0,0,0,0,18.926,16.623,5.255,5.76,4.835,15.051,9.043,7.708,5.259,3.23725,3.198,0.725,1.425,0,0,0,3.23725,4.212,29.62,7.0281,5.564,2.369,1.828,3.332,5.405,6.529,1.284,4.687,4.046,5.572,4.027,7.683
00:00.9,0,0,0,0,0,0,0,0,0,18.986,19.02,4.832,5.16,6.496,14.426,9.254,10.001,5.057,3.815,3.128,0.565,1.12,0,0,0,3.815,1.918,28.96,7.6236,6.477,2.891,2.58,3.491,5.56,6.624,1.719,5.355,3.879,6.117,3.467,3.069
