,LSRCa,LSRCb,LSRCc,L650a,L650b,L650c,LREGa,LREGb,LREGc,L633a,L633b,L633c,L634a,L634b,L634c,L671a,L671b,L671c,L645b,L645c,L646b,L646c,L692a,L692b,L692c,L675a,L675b,L675c,L611c,L652a,L670a,L670b,L670c,L632a,L632b,L632c,L680a,L680b,L680c,L684a,L684c
2017-01-02 23:00:00.225,0,0,0,0,0,0,0,0,0,5.594458333,1.453290834,2.087912594,0.820755548,1.920337146,3.242823498,1.342847271,2.593544871,0.844317911,0.757002687,0.525553822,0.213425106,0.207119834,0,0,0,1.35308332,1.012828722,3.784595026,4.636746672,3.350042661,0.539,0.44462845,0.670833333,2.09074178,0.828041667,0.755407117,1.398815213,0.956408201,1.506203577,1.021708569,0.409569318
2017-01-03 00:00:00.230,0,0,0,0,0,0,0,0,0,3.976497751,2.874576151,0.856095313,2.235781451,1.142458333,3.170102045,2.904252753,2.174187432,0.784989985,0.529089784,0.745839234,0.186801519,0.388426328,0,0,0,0.311274541,0.588015864,12.55670696,2.680171262,3.740586509,0.738254909,0.506600922,0.302796101,1.563333333,1.132408787,0.479221425,1.388821666,0.820763106,0.822045488,1.195951725,0.855476766
2017-01-03 01:00:00.235,0,0,0,0,0,0,0,0,0,6.186820912,1.686947616,1.371125,1.333317682,1.190843984,2.329833333,3.785692241,1.959131759,1.672557013,0.573463424,0.740810898,0.124129425,0.092334999,0,0,0,0.624455957,0.382591779,12.13754258,4.625454352,2.684691771,0.455132502,0.110004042,0.406762142,1.279684226,0.664403228,0.593778901,0.898856236,1.182125,0.735884586,1.365929154,0.260903369
2017-01-03 02:00:00.240,0,0,0,0,0,0,0,0,0,7.212861529,1.345466685,1.213625,2.470789654,0.911768745,3.171470506,3.522247778,2.156349178,0.895416667,0.480951986,0.564909194,0.115871515,0.228106769,0,0,0,0.409772282,0.314334807,12.96045953,3.141316508,3.888137858,0.757229571,0.274126311,0.56204982,0.73910747,0.942994698,0.284666667,1.043810437,1.85931256,0.662377351,1.384494202,0.733568928
2017-01-03 03:00:00.245,0,0,0,0,0,0,0,0,0,8.202409125,2.039484873,0.880259294,1.887347978,0.557857286,3.401169758,2.607791667,1.445208333,1.335930406,0.764744604,0.736791615,0.047734915,0.236739948,0,0,0,0.395734703,1.037887462,8.65753933,2.735200159,3.868280651,0.796774183,0.129525485,0.347636427,2.348687388,0.534653453,0.153749173,0.888206281,1.473946181,0.778729964,0.927217861,0.753164846
2017-01-03 04:00:00.250,0,0,0,0,0,0,0,0,0,8.295809884,1.678677036,1.32125,1.843333333,1.433057999,3.721958333,3.724076405,1.715671902,1.456009966,0.497983864,0.927961153,0.095666667,0.141602348,0,0,0,0.3675,0.495541667,10.68689182,6.933070931,3.430563635,0.251783863,0.547387026,0.686901553,1.736766812,0.626308437,0.28,0.803937648,0.83825,1.770448586,0.731069112,0.826482817
2017-01-03 05:00:00.255,0,0,0,0,0,0,0,0,0,8.195574923,2.052303553,0.859750369,2.7519053,1.319328827,4.912911967,2.913411965,1.923144416,1.082917293,0.573393599,0.414848844,0.055028897,0.209423035,0,0,0,0.392583333,0.93218514,7.875,5.835749563,1.821639245,0.721681378,0.128130015,0.281992227,1.402991049,1.328113237,0.400758443,0.878190593,1.464581867,1.696435471,1.25839873,0.7412831
2017-01-03 06:00:00.260,0,0,0,0,0,0,0,0,0,7.88778297,1.358259381,1.511125,1.715,1.766868999,4.778982851,1.162594534,0.920642638,1.263208333,0.687976325,0.592666667,0.097619179,0.217770921,0,0,0,0.548056817,0.817108685,6.701675715,4.762650032,2.078421717,0.87432223,0.09675226,0.259905924,2.22669928,0.90056516,0.37384008,1.110978288,1.737646724,0.453980412,0.441868568,0.258623493
2017-01-03 07:00:00.265,0,0,0,0,0,0,0,0,0,4.551074395,2.215659553,1.060712552,4.494509133,0.613714261,7.470668467,4.077284856,2.180612818,1.840678379,0.28175,1.069383207,0.172955276,0.365178867,0,0,0,0.242102421,0.92225,8.425966251,7.386426673,3.943891485,0.389466511,0.295216764,0.658025579,2.267012259,0.960006808,0.442612147,1.17351246,1.829102639,0.452697982,1.169129362,1.170643098
2017-01-03 08:00:00.270,0,0,0,0,0,0,0,0,0,12.83599802,2.779666618,9.73558455,2.085188555,1.841616085,6.094131994,3.761729788,1.701583333,1.993516359,0.722492975,0.915363769,0.370326096,0.239185061,0,0,0,0.241666911,0.573471895,37.38831236,4.836451179,1.332017858,0.931941232,0.297059976,0.322254094,3.069319596,1.036583333,0.310916667,1.025338084,1.408187706,2.044337596,1.894840065,1.17425
2017-01-03 09:00:00.275,0,0,0,0,0,0,0,0,0,12.465016,3.725923364,9.252224021,5.469817095,0.687525264,9.806553979,1.250939749,1.750571544,3.249937553,0.720013504,1.893215108,0.219889666,0.284781398,0,0,0,1.660840783,0.760874479,15.05003489,5.699933089,3.460611005,0.917541479,0.133815657,0.717380996,4.923716653,1.483478607,0.435933494,0.772916667,1.303358959,1.216524436,1.955574731,1.364367721
2017-01-03 10:00:00.280,0,0,0,0,0,0,0,0,0,7.59213131,4.138132445,9.381208305,3.779404255,1.600482465,6.273254318,2.875328552,2.766484931,4.166860224,2.003332385,1.017531915,0.273302505,0.334278363,0,0,0,0.892848931,0.838144468,43.9775,6.167583333,1.490469276,0.510125,0.463060061,0.478333333,2.466350492,0.50499265,0.383245667,1.166809114,1.476561681,0.760908789,1.125960273,1.278581169
2017-01-03 11:00:00.285,0,0,0,0,0,0,0,0,0,22.33934645,9.497072154,10.10747433,7.710407909,2.007729593,7.481836286,1.195795236,2.776508427,1.76925,2.073905067,0.820040499,0.974557191,0.407799212,0,0,0,2.258317303,1.780179604,30.11994717,5.784643874,3.498184931,0.678356417,0.215593211,1.423996717,5.51156492,0.882291667,0.371291667,0.897166667,2.927727124,1.296099929,1.06888071,1.063085044
