,LSRCa," LSRCb"," LSRCc"," L650a"," L650b"," L650c"," LREGa"," LREGb"," LREGc"," L633a"," L633b"," L633c"," L634a"," L634b"," L634c"," L671a"," L671b"," L671c"," L645b"," L645c"," L646b"," L646c"," L692a"," L692b"," L692c"," L675a"," L675b"," L675c"," L611c"," L652a"," L670a"," L670b"," L670c"," L632a"," L632b"," L632c"," L680a"," L680b"," L680c"," L684a"," L684c"
2017-01-02 18:00:00.200,0,0,0,0,0,0,0,0,0,-456.0759888,-244.2220764,1065.94397,406.4647827,592.25354,971.0300293,974.5,2120.375,2306.389893,410.6599731,135.5940094,1792.96582,1826.282227,0,0,0,-537.4995728,-288.3289795,222.8140259,1198.849976,1710.640015,745.5100708,975.3999634,598.4190063,1019.572144,272.3461914,-706.6547241,4760.815918,2645.211182,-1136.569458,-409.6700439,-88.15999603
2017-01-02 19:00:00.205,0,0,0,0,0,0,0,0,0,-452.7860107,-237.9580078,1065.135864,407.2762756,592.2099609,972.8659668,974.5900269,2120.441162,2304.820068,410.6900024,136.6940155,1794.993164,1826.4104,0,0,0,-534.8067017,-287.9039917,223.5809937,1194.110107,2211.349121,744.9599609,976,596.7089844,1002.008911,260.6571655,-699.085144,4761.906738,2650.216309,-1166.874146,-410.5400085,-88.33999634
2017-01-02 20:00:00.210,0,0,0,0,0,0,0,0,0,-458.6079712,-235.9510193,1063.190063,401.7234497,694.2573853,972.9680176,973.3800659,2119.965088,2309.290039,409.789978,136.6889801,1799.670898,1828.617676,0,0,0,-537.847168,-288.9049988,223.2659912,1199.660034,1794.098999,744.0800171,975.5999756,596.6399536,1004.309021,265.9294434,-697.5405273,4754.69043,2647.477783,-1156.898071,-410.2999878,-88.25999451
2017-01-02 21:00:00.215,0,0,0,0,0,0,0,0,0,-457.5499878,-231.4569702,1064.161987,401.1549683,895.5557251,973.2260132,975.0999756,2119.021973,2310.449951,410.1600342,135.6420135,1792.893066,1830.465454,0,0,0,-350.7290344,-192.2980194,222.7669983,1197.219971,1777.678955,743.4500122,975.2000122,597.6149902,1001.536011,262.6283569,-690.1751709,4751.450684,2649.169678,-1165.646118,-410.7199707,-87.77000427
2017-01-02 22:00:00.220,0,0,0,0,0,0,0,0,0,-454.3909912,-232.6089783,1063.126099,404.0519409,891.0220947,971.6980591,975.6700439,2121.871826,2313.209961,410.6600037,136.0849915,1789.256348,1826.407715,0,0,0,-303.853241,-167.9369812,223.2710114,1195.199951,1778.339966,743.0999756,972.7999878,597.7990112,1283.411987,259.4715881,-711.057251,4753.733887,2647.37207,-1165.495605,-409.7900085,-87.75000763
2017-01-02 23:00:00.225,0,0,0,0,0,0,0,0,0,-454.7620239,-236.6499939,1063.998169,403.7698975,887.6953735,972.421936,975.3599854,2123.988037,2310.950195,411.3600464,136.1630096,1779.417603,1823.235107,0,0,0,-303.0609741,-165.9800262,226.3000183,1196.330078,1779.046997,743.4000244,974,597.9899902,1434.098999,265.999176,-708.9877319,4759.899902,2655.216797,-1164.702515,-409.8700256,-87.82000732
2017-01-03 00:00:00.230,0,0,0,0,0,0,0,0,0,-454.4349976,-228.585968,1064.118042,405.9121704,887.4647827,973.6820068,981.6900635,2122.710938,2310.52002,411.6099854,136.7949982,1786.828003,1823.065063,0,0,0,-301.3952026,-167.3070068,229.4369965,1194.300049,1780.106079,744.5800171,975.000061,598.1760254,1401.078979,263.2576904,-716.0023193,4744.482422,2648.20166,-1171.409912,-411.2999878,-87.75999451
2017-01-03 01:00:00.235,0,0,0,0,0,0,0,0,0,-453.9520264,-236.2879944,1063.019897,403.7241211,885.4214478,971.6199951,981.8999634,2124.3479,2310.120117,410.1499634,136.6410065,1784.85791,1823.871826,0,0,0,-299.7637939,-165.0330353,229.8190002,1196.400024,1783.399902,744.789978,974.8000488,597.8670044,1209.57605,264.6469727,-713.1987305,4737.591309,2649.998535,-1158.013794,-411.769989,-87.63999939
2017-01-03 02:00:00.240,0,0,0,0,0,0,0,0,0,-456.2170105,-235.1719971,1063.686035,403.491333,885.8035278,974.1079712,981.4299316,2120.255859,2305.51001,410.2999878,137.3139954,1788.900024,1821.516113,0,0,0,-210.4468994,13.03201962,227.9990082,1201.259888,1776.223999,744.960022,974.6000366,597.4869995,1177.026978,265.1555786,-712.5405273,4751.928711,2651.079834,-1160.307739,-411.9199829,-87.70000458
2017-01-03 03:00:00.245,0,0,0,0,0,0,0,0,0,-456.6999817,-238.85495,1065.046021,401.6358948,886.0247192,977.5339966,983.210022,2118.720947,2302.279785,425.1500244,136.8990021,1792.707764,1822.980225,0,0,0,-182.7127838,422.6080017,228.8690186,1201.859985,1780.380981,744.2799072,974.2000122,595.8599854,1168.905029,257.7276001,-719.8272705,4758.04248,2648.109131,-1172.910034,-411.9700012,-87.52000427
